BU,Product Name,# Project Key:1,Project Name:2,Branch:3,Last Analysis:4,bugs:5,vulnerabilities:6,code_smells:7,security_hotspots:8,reliability_rating:9,security_rating:10,sqale_rating:11,security_review_rating:12,sqale_debt_ratio:13,sqale_index:14,coverage:15,duplicated_lines_density:16,security_hotspots_reviewed:17,new_bugs:18,new_vulnerabilities:19,new_code_smells:20,new_security_hotspots:21,new_reliability_rating:22,new_security_rating:23,new_maintainability_rating:24,new_security_review_rating:25,new_sqale_debt_ratio:26,new_coverage:27,new_duplicated_lines_density:28,new_security_hotspots_reviewed:29,ncloc:30,iz_component_dw:31,ncloc_language_distribution:32,iz_error_loggers:33,functions:34,burned_budget:35,major_violations:36,new_conditions_to_cover:37,new_blocker_violations:38,iz_global_exception_conf:39,business_value:40,iz_trace_loggers:41,classes:42,comment_lines:43,complexity:44,blocker_violations:45,reopened_issues:46,iz_component_flows:47,info_violations:48,comment_lines_density:49,alert_status:50,lines:51,files:52,iz_info_loggers:53,iz_debug_loggers:54,skipped_tests:55,lines_to_cover:56,new_minor_violations:57,new_uncovered_conditions:58,duplicated_files:59,tests:60,iz_component_batch:61,projects:62,iz_component_ws:63,new_security_remediation_effort:64,confirmed_issues:65,iz_component_ftp:66,minor_violations:67,iz_component_loggers:68,security_remediation_effort:69,test_execution_time:70,uncovered_conditions:71,test_success_density:72,test_failures:73,iz_scripting_components:74,team_size:75,violations:76,iz_component_vm:77,open_issues:78,iz_api_no_of_apis:79,duplicated_blocks:80,new_uncovered_lines:81,iz_client:82,new_violations:83,wont_fix_issues:84,directories:85,conditions_to_cover:86,iz_business_group:87,effort_to_reach_maintainability_rating_a:88,quality_gate_details:89,new_line_coverage:90,new_lines_to_cover:91,false_positive_issues:92,iz_component_file:93,generated_ncloc:94,iz_listener_http:95,new_critical_violations:96,iz_listener_https:97,duplications_data:98,new_duplicated_lines:99,cognitive_complexity:100,new_branch_coverage:101,reliability_remediation_effort:102,generated_lines:103,iz_muit_exists:104,iz_component_database:105,uncovered_lines:106,releasability_rating:107,iz_warn_loggers:108,new_lines:109,critical_violations:110,line_coverage:111,statements:112,duplicated_lines:113,new_reliability_remediation_effort:114,new_duplicated_blocks:115,new_major_violations:116,new_technical_debt:117,new_info_violations:118,test_errors:119,iz_mule_version:120,branch_coverage:121,URL:122
,,uwp2-ServiceAddressEventBuilder,uwp2-ServiceAddressEventBuilder,main,4/17/2023,5,0,22,0,3,1,1,1,0.00%,5,92.70%,0.00%,,0,0,14,0,1,1,1,1,0.00%,92.40%,0.00%,,217,0,cs=217,0,40,,23,6,0,,,0,11,0,43,0,0,0,3,0.00%,OK,350,13,0,0,0,104,0,3,0,71,0,,0,0,0,0,1,0,0,213822,3,,0,0,,27,0,27,0,0,3,,14,6,,6,,5,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""92.4050632911392"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""},{""metric"":""new_security_hotspots_reviewed"",""op"":""LT"",""period"":1,""error"":""100"",""level"":""OK""}],""ignoredConditions"":false}",95.80%,73,0,0,,0,0,0,,0,4,50.00%,25,,,0,5,,0,362,0,95.20%,29,0,0,0,13,0,1,0,,50.00%,https://sonarqube-us.nationalgrid.com/dashboard?id=uwp2-ServiceAddressEventBuilder&branch=main
,,uwp2-TotalUsageHeaderEventBuilder,uwp2-TotalUsageHeaderEventBuilder,main,5/8/2023,16,0,30,0,3,1,1,1,0.00%,0,94.70%,0.00%,,9,0,29,0,3,1,1,1,0.00%,95.70%,0.00%,,371,0,cs=371,0,76,,46,14,0,,,0,16,2,89,0,0,0,0,0.50%,ERROR,547,18,0,0,0,188,0,4,0,49,0,,0,0,0,0,0,0,0,70519,7,,0,0,,46,0,46,0,0,2,,38,0,,20,,0,"{""level"":""ERROR"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""3"",""level"":""ERROR""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""95.71428571428571"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",98.40%,126,0,0,,0,0,0,,0,8,71.40%,80,,,0,4,,0,771,0,97.90%,47,0,45,0,38,0,0,0,,65.00%,https://sonarqube-us.nationalgrid.com/dashboard?id=uwp2-TotalUsageHeaderEventBuilder&branch=main
,,uwp2-udm-context-translator,uwp2-udm-context-translator,main,6/26/2023,0,0,25,0,1,1,1,1,0.10%,10,95.80%,0.00%,,0,0,22,0,1,1,1,1,0.20%,93.00%,0.00%,,594,0,cs=594,0,76,,17,17,0,,,0,18,0,96,0,0,0,7,0.00%,OK,758,20,0,0,0,285,0,3,0,26,0,,0,0,0,0,0,0,0,128824,5,,0,0,,25,0,25,0,0,3,,22,0,,47,,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""93.02325581395348"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",95.60%,69,6,0,,0,1,0,,0,37,82.30%,0,,,0,9,,0,1152,1,96.80%,139,0,0,0,14,10,7,0,,89.40%,https://sonarqube-us.nationalgrid.com/dashboard?id=uwp2-udm-context-translator&branch=main
,,uwp2-udm-context-Translator,uwp2-udm-context-Translator,main,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=uwp2-udm-context-Translator&branch=main
,,uwp2-udm-event-builder,uwp2-udm-event-builder,main,6/26/2023,0,0,194,0,1,1,1,1,0.20%,189,91.80%,6.60%,,0,0,65,0,1,1,1,1,0.40%,95.00%,1.80%,,3070,0,cs=3070,0,429,,117,82,0,,,0,67,11,611,0,0,0,74,0.40%,OK,3535,71,0,0,0,1657,0,11,8,230,0,,0,0,0,0,2,0,0,318660,87,,0,0,,194,0,194,0,12,13,,65,0,,344,,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""95.04132231404958"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""1.8125"",""level"":""OK""}],""ignoredConditions"":false}",96.70%,402,14,0,,0,1,0,,58,216,86.50%,0,,,0,78,,0,3200,1,95.30%,757,233,0,3,23,109,41,0,,74.70%,https://sonarqube-us.nationalgrid.com/dashboard?id=uwp2-udm-event-builder&branch=main
,,uwp2-udm-integration,uwp2-udm-integration,main,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=uwp2-udm-integration&branch=main
,,uwp2-user,uwp2-user,main,6/26/2023,0,0,38,0,1,1,1,1,0.00%,2,89.20%,1.90%,100,0,0,20,0,1,1,1,1,0.00%,89.20%,1.20%,,1348,0,cs=1348,0,295,,32,6,0,,,0,49,80,352,0,0,0,6,5.60%,OK,1709,51,0,0,2,287,0,2,1,40,0,,0,0,0,0,0,0,0,22427,2,,0,0,,38,0,38,0,3,19,,20,0,,8,,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""reliability_rating"",""op"":""GT"",""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""security_rating"",""op"":""GT"",""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""sqale_rating"",""op"":""GT"",""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""89.28571428571429"",""level"":""OK""},{""metric"":""coverage"",""op"":""LT"",""error"":""80"",""actual"":""89.2"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""1.25"",""level"":""OK""},{""metric"":""vulnerabilities"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""}],""ignoredConditions"":false}",90.00%,190,0,0,,0,0,0,,25,34,66.60%,0,,,0,30,,0,2000,0,89.50%,258,33,0,3,15,0,5,0,,75.00%,https://sonarqube-us.nationalgrid.com/dashboard?id=uwp2-user&branch=main
,,uwp2-user-activity,uwp2-user-activity,main,6/27/2023,11,0,11,1,3,1,1,5,0.10%,10,94.20%,0.00%,0,0,0,3,0,1,1,1,1,0.10%,100.00%,0.00%,,578,0,cs=578,0,43,,16,6,0,,,0,21,80,55,0,0,0,6,12.20%,OK,881,23,0,0,0,110,0,0,0,14,0,,0,0,0,0,0,0,0,59894,1,,0,0,,22,0,22,0,0,0,,3,0,,10,,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""100.0"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",100.00%,78,11,0,,0,0,0,,0,18,100.00%,55,,,0,6,,0,648,0,94.50%,134,0,0,0,3,10,0,0,,90.00%,https://sonarqube-us.nationalgrid.com/dashboard?id=uwp2-user-activity&branch=main
,,uwp2-user-activity,uwp2-user-activity,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=uwp2-user-activity&branch=master
,,uwp2-user-billing-account-info-builder,uwp2-user-billing-account-info-builder,main,4/28/2023,0,0,62,1,1,1,1,5,0.30%,89,86.40%,0.00%,0,,,,,,,,,,,,,1117,0,cs=1117,0,184,,51,,,,,0,40,253,220,0,0,0,6,18.50%,OK,1609,43,0,0,0,596,,,0,25,0,,0,,0,0,4,0,0,17456,13,,0,0,,62,0,62,0,0,,,,0,,58,,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,,0,0,,0,,0,,,19,,0,,,0,76,,0,,1,87.20%,206,0,,,,,,0,,77.60%,https://sonarqube-us.nationalgrid.com/dashboard?id=uwp2-user-billing-account-info-builder&branch=main
,,uwp2-user-billing-account-info-builder,uwp2-user-billing-account-info-builder,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=uwp2-user-billing-account-info-builder&branch=master
,,uwp2-user-billing-account-info-consumer,uwp2-user-billing-account-info-consumer,main,4/28/2023,0,0,32,0,1,1,1,1,0.30%,127,83.80%,1.40%,,,,,,,,,,,,,,1660,0,cs=1660,0,241,,22,,,,,0,58,163,316,0,0,0,2,8.90%,OK,2122,62,0,0,0,613,,,2,79,0,,0,,0,0,5,0,0,48251,23,,0,0,,32,0,32,0,2,,,,0,,79,,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,,0,0,,0,,0,,,42,,0,,,0,89,,0,,3,85.50%,301,30,,,,,,0,,70.90%,https://sonarqube-us.nationalgrid.com/dashboard?id=uwp2-user-billing-account-info-consumer&branch=main
,,uwp2-user-billing-account-info-consumer,uwp2-user-billing-account-info-consumer,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=uwp2-user-billing-account-info-consumer&branch=master
,,uwp2-user-event-builder,uwp2-user-event-builder,main,4/28/2023,0,0,48,0,1,1,1,1,0.00%,17,89.00%,0.00%,100,0,0,42,0,1,1,1,1,0.00%,89.40%,0.00%,,1504,0,cs=1504,0,221,,26,120,1,,,0,44,9,281,1,0,0,20,0.60%,OK,1809,48,0,0,0,766,0,40,0,102,0,,0,0,0,0,1,0,0,176561,42,,0,0,,48,0,48,0,0,42,,42,0,,128,,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""reliability_rating"",""op"":""GT"",""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""security_rating"",""op"":""GT"",""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""sqale_rating"",""op"":""GT"",""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""89.41935483870968"",""level"":""OK""},{""metric"":""coverage"",""op"":""LT"",""error"":""80"",""actual"":""89.0"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""},{""metric"":""vulnerabilities"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""}],""ignoredConditions"":false}",93.50%,655,0,0,,0,0,0,,0,60,66.60%,0,,,0,56,,0,3765,0,92.70%,332,0,0,0,22,2,19,0,,67.20%,https://sonarqube-us.nationalgrid.com/dashboard?id=uwp2-user-event-builder&branch=main
,,uwp2-user-web-profile-consumer,uwp2-user-web-profile-consumer,main,4/28/2023,0,0,57,0,1,1,1,1,0.60%,314,88.60%,0.00%,,,,,,,,,,,,,,1702,0,cs=1702,0,215,,33,,,,,0,68,298,268,0,0,0,15,14.90%,OK,2348,72,0,0,0,704,,,0,88,0,,0,,0,0,3,0,0,71621,23,,0,0,,57,0,57,0,0,,,,0,,88,,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,,0,0,,0,,0,,,48,,0,,,0,67,,0,,6,90.50%,297,0,,,,,,0,,73.90%,https://sonarqube-us.nationalgrid.com/dashboard?id=uwp2-user-web-profile-consumer&branch=main
,,uwp2-user-web-profile-consumer,uwp2-user-web-profile-consumer,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=uwp2-user-web-profile-consumer&branch=master
,,uwp2-weather,uwp2-weather,main,6/3/2023,14,0,8,0,3,1,1,1,0.00%,0,92.80%,0.00%,,0,0,1,0,1,1,1,1,0.00%,100.00%,0.00%,,247,0,cs=247,0,49,,20,0,0,,,0,14,0,62,0,0,0,2,0.00%,OK,309,14,0,0,0,111,0,0,0,22,0,,0,0,0,0,0,0,0,23116,,,0,0,,22,0,22,0,0,0,,1,0,,,,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""100.0"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",100.00%,1,0,0,,0,0,0,,0,4,,70,,,0,8,,0,8,0,92.80%,49,0,0,0,1,0,0,0,,,https://sonarqube-us.nationalgrid.com/dashboard?id=uwp2-weather&branch=main
,,uwp2-WebPaymentEventBuilder,uwp2-WebPaymentEventBuilder,main,5/23/2023,22,0,30,0,3,1,1,1,0.00%,5,63.40%,0.00%,,8,0,27,0,3,1,1,1,0.00%,51.00%,0.00%,,505,0,cs=505,0,104,,50,24,0,,,0,22,2,128,0,0,0,1,0.40%,ERROR,696,24,0,0,0,269,0,15,0,111,0,,0,0,0,0,0,0,0,180953,20,,0,0,,52,0,52,0,0,80,,35,0,,40,,0,"{""level"":""ERROR"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""3"",""level"":""ERROR""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""51.03092783505155"",""level"":""ERROR""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",52.90%,170,0,0,,0,1,0,,0,20,37.50%,110,,,0,93,,0,671,1,65.40%,79,0,40,0,33,5,1,0,,50.00%,https://sonarqube-us.nationalgrid.com/dashboard?id=uwp2-WebPaymentEventBuilder&branch=main
,,uwp2_e2e_automation,uwp2_e2e_automation,main,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=uwp2_e2e_automation&branch=main
,,56c14f77-79ed-4de3-8313-d542ea9f232b:uwpsbus-events-sapi,uwpsbus-events-sapi,develop,4/28/2023,120,35,346,3,3,4,1,5,2.10%,3756,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,6017,20,api=3608;mule=2409,0,,,174,0,0,No,,0,,,,0,0,19,86,,OK,6573,188,0,0,,,0,0,0,,0,,0,0,0,0,240,59,513,,,,,0,,501,0,501,17,0,0,,0,0,,,NA,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,2,0,0,,0,,,1800,,Yes,0,,,0,4,1,,,0,0,0,0,0,0,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:uwpsbus-events-sapi&branch=develop
,,56c14f77-79ed-4de3-8313-d542ea9f232b:uwpsbus-events-sapi,uwpsbus-events-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:uwpsbus-events-sapi&branch=master
,,0b71ec1d-a9ef-423b-a599-66c396fc16ba:uwpsbus-events-sapi,uwpsbus-events-sapi,master,6/13/2023,0,1,171,2,1,4,1,5,1.70%,1131,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,2282,20,mule=2282,0,,,20,0,0,No,,0,,,,0,0,19,86,,OK,3188,65,0,0,,,0,0,0,,0,,0,0,0,0,65,59,3,,,,,0,,172,0,172,0,0,0,,0,0,,,NA,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,2,0,0,,0,,,0,,Yes,0,,,0,3,1,,,0,0,0,0,0,0,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:uwpsbus-events-sapi&branch=master
,,0b71ec1d-a9ef-423b-a599-66c396fc16ba:va-cust-bill-sql-sapi,va-cust-bill-sql-sapi,master,4/21/2023,157,71,530,4,3,4,1,5,1.70%,5384,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,10449,66,api=5286;mule=5163,0,,,278,0,0,No,,0,,,,0,0,26,160,,OK,11933,243,0,0,,,0,0,0,,0,,0,0,0,0,309,82,1031,,,,,0,,758,0,758,13,0,0,,0,0,,,NA,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,2,0,0,,0,,,2355,,Yes,26,,,0,3,11,,,0,0,0,0,0,0,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:va-cust-bill-sql-sapi&branch=master
,,0b71ec1d-a9ef-423b-a599-66c396fc16ba:va-uwp-admin-sapi,va-uwp-admin-sapi,master,4/20/2023,50,24,172,3,3,4,1,5,1.30%,1913,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,5010,15,api=2924;mule=2086,0,,,84,0,0,No,,0,,,,0,0,8,38,,OK,5531,147,0,0,,,0,0,0,,0,,0,0,0,0,121,23,348,,,,,0,,246,0,246,7,0,0,,0,0,,,NA,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,2,0,0,,0,,,750,,Yes,7,,,0,4,3,,,0,0,0,0,0,0,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:va-uwp-admin-sapi&branch=master
,,6d006d9e-f49c-4289-997d-55365c7a6185:vault-validate,vault-validate,develop,3/9/2023,0,1,12,1,1,4,1,5,2.10%,145,,0.00%,0,,,,,,,,,,,,,231,1,mule=231,0,,,5,,,No,,0,,,,0,0,1,3,,OK,248,8,0,0,,,,,0,,0,,0,,0,0,4,0,3,,,,,0,,13,0,13,0,0,,,,0,,,NA,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,,0,0,,2,,0,,,,,0,,No,0,,,0,,1,,,0,,,,,,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=6d006d9e-f49c-4289-997d-55365c7a6185:vault-validate&branch=develop
,,6d006d9e-f49c-4289-997d-55365c7a6185:vault-validate,vault-validate,master,3/9/2023,0,1,12,1,1,4,1,5,2.10%,145,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,234,1,mule=234,0,,,5,0,0,No,,0,,,,0,0,1,3,,OK,251,8,0,0,,,0,0,0,,0,,0,0,0,0,4,0,3,,,,,0,,13,0,13,0,0,0,,0,0,,,NA,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,2,0,0,,0,,,0,,No,0,,,0,14,1,,,0,0,0,0,0,0,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=6d006d9e-f49c-4289-997d-55365c7a6185:vault-validate&branch=master
